RegulationId,RegistarId,Naslov,Vazenje,Matko_StupanjeNaSnagu,Dario_StupanjeNaSnagu,Matko_DatumPrimjene,Dario_DatumPrimjene
20689,23883,Odluka o izvještajima za potrebe supervizije kreditnih institucija,"Odluka stupa na snagu 1. 1. 2022.<br/>
Prestaju važiti: <br/> 
– Odluka o supervizorskim izvještajima kreditnih institucija (Narodne novine, br. 41A/14, 127/14, 67/15, 119/15, 7/17, 44/17, 120/17, 85/18, 47/19, 14/20, 59/20 i 122/20) <br/>
– Odluka o izvješćivanju o planovima financiranja (Narodne novine, br. 122/20) i <br/>
– Odluka o informatičkim rješenjima za dostavu izvještaja kreditnih institucija u skladu s propisima Europske unije (Narodne novine, br. 9/18, 120/18 i 96/21).

",31.12.2021,01.01.2022,,
20690,23884,"Odluka o minimalnim financijskim standardima, kriterijima i mjerilima za financiranje rashoda javnih vatrogasnih postrojbi u 2022. godini","Odluka stupa na snagu 1. 1. 2022.<br />
",31.12.2021,01.01.2022,,
20691,23885,Uredba o načinu financiranja decentraliziranih funkcija te izračuna iznosa pomoći izravnanja za decentralizirane funkcije jedinica lokalne i područne (regionalne) samouprave za 2022. godinu,Uredba stupa na snagu 1. 1. 2022. ,31.12.2021,01.01.2022,,
20692,23886,Odluka o kriterijima i mjerilima za utvrđivanje bilančnih prava za financiranje minimalnog financijskog standarda javnih potreba osnovnog školstva u 2022. godini,Odluka stupa na snagu 1. 1. 2022.,31.12.2021,01.01.2022,,
20693,23887,Odluka o kriterijima i mjerilima za utvrđivanje bilančnih prava za financiranje minimalnog financijskog standarda javnih potreba srednjih škola i učeničkih domova u 2022. godini,Odluka stupa na snagu 1. 1. 2022.,31.12.2021,01.01.2022,,
20696,23890,"Odluka o minimalnim financijskim standardima, kriterijima i mjerilima za financiranje materijalnih i financijskih rashoda centara za socijalnu skrb i troškova ogrjeva korisnicima koji se griju na drva u 2022. godini",Odluka stupa na snagu 1. 1. 2022.,31.12.2021,01.01.2022,,
20697,23891,"Odluka o minimalnim financijskim standardima, kriterijima i mjerilima za decentralizirano financiranje domova za starije i nemoćne osobe u 2022. godini",Odluka stupa na snagu 1. 1. 2022.,31.12.2021,01.01.2022,,
20698,23892,Odluka o raspisivanju prijevremenih izbora za općinskog načelnika Općine Rogoznica,Odluka stupa na snagu 13. 1. 2022.,12.01.2022,13.01.2022,,
20699,23893,Odluka o donošenju Nacionalnog plana razvoja zdravstva za razdoblje od 2021. do 2027. godine i Akcijskog plana razvoja zdravstva za razdoblje od 2021. do 2025. godine,Odluka stupa na snagu 30. 12. 2021.,29.12.2021,30.12.2021,,
20700,23894,Odluka o pravnim osobama od posebnog interesa za Republiku Hrvatsku,"Odluka stupa na snagu 8. 1. 2022. <br/>
Prestaje važiti Odluka o pravnim osobama od posebnog interesa za Republiku Hrvatsku (Narodne novine, br. 71/18).",07.01.2022,08.01.2022,,
20701,23895,Odluka o donošenju Programa društvene i gospodarske revitalizacije potpomognutih područja Sisačko-moslavačke županije pogođenih potresom,Odluka stupa na snagu 30. 12. 2021.,29.12.2021,30.12.2021,,
20702,23896,Odluka o donošenju Višegodišnjeg programa gradnje komunalnih vodnih građevina za razdoblje do 2030. godine,Odluka stupa na snagu 30. 12. 2021. ,29.12.2021,30.12.2021,,
20703,23897,Odluka o donošenju Programa razvoja zelene infrastrukture u urbanim područjima za razdoblje od 2021. do 2030. godine,Odluka stupa na snagu 30. 12. 2021. ,29.12.2021,30.12.2021,,
20704,23898,Odluka o ribarskim plovilima autoriziranima za rad u Jabučkom džepu za razdoblje 2022. – 2026. godine,Odluka stupa na snagu 1. 1. 2022.,31.12.2021,01.01.2022,,
20705,23899,Odluka o minimalnim financijskim standardima za decentralizirane funkcije za zdravstvene ustanove u 2022. godini,Odluka stupa na snagu 1. 1. 2022.,31.12.2021,01.01.2022,,
20706,23900,Pravilnik o načinu stjecanja te provjere znanja o zaštiti od opasnih kemikalija,"Pravilnik stupa na snagu 8. 1. 2022.<br />
Prestaje važiti Pravilnik o uvjetima i načinu stjecanja te provjere znanja o zaštiti od opasnih kemikalija (Narodne novine, br. 99/13).",07.01.2022,08.01.2022,,
20707,23901,Obvezatne upute broj LN I - redoslijed izbornih radnji i tijek rokova za provedbu prijevremenih izbora za općinskog načelnika Općine Rogoznica,"Obvezatne upute stupaju na snagu 13. 1. 2022.<br />
",12.01.2022,13.01.2022,,
20708,23902,Obvezatne upute broj LN II - obrasci za postupak kandidiranja i primjena obvezatnih uputa i obrazaca na prijevremenim izborima za općinskog načelnika Općine Rogoznica,"Obvezatne upute stupaju na snagu 13. 1. 2022.<br />
",12.01.2022,13.01.2022,,
20709,23903,Obvezatne upute broj LN III o imenovanju članova proširenih sastava izbornih povjerenstava za provedbu prijevremenih izbora za općinskog načelnika Općine Rogoznica,Obvezatne upute stupaju na snagu 13. 1. 2022.,12.01.2022,13.01.2022,,
20710,23904,Obvezatne upute broj LN IV o imenovanju članova biračkih odbora za provedbu prijevremenih izbora za općinskog načelnika Općine Rogoznica,Obvezatne upute stupaju na snagu 13. 1. 2022.,12.01.2022,13.01.2022,,
20713,23907,Odluka o označavanju autocesta,"Odluka stupa na snagu 13. 1. 2022.<br/>
Prestaje važiti Pravilnik o označavanju autocesta, njihove stacionaže, brojeva izlaza i prometnih čvorišta te naziva izlaza, prometnih čvorišta i odmorišta (Narodne novine, br. 73/03).
",12.01.2022,13.01.2022,,
20714,23908,Pravilnik o Očevidniku producenata,Pravilnik stupa na snagu 13. 1. 2022.,12.01.2022,13.01.2022,,
20715,23909,Pravilnik o Očevidniku distributera,Pravilnik stupa na snagu 13. 1. 2022.,12.01.2022,13.01.2022,,
20716,23910,Pravilnik o Očevidniku prikazivača,Pravilnik stupa na snagu 13. 1. 2022.,12.01.2022,13.01.2022,,
20720,23914,"Odluka o proglašenju projekta ""Rekonstrukcija postrojenja Impol-TLM d.o.o. povećanjem kapaciteta proizvodnje aluminijskih proizvoda izgradnjom nove ljevaonice aluminijskih blokova"" strateškim investicijskim projektom Republike Hrvatske",Odluka stupa na snagu 5. 1. 2022.,04.01.2022,05.01.2022,,
20722,23916,Pravilnik o kriterijima za dodjelu sredstava iz Fonda za turistički nedovoljno razvijena područja i kontinent,Pravilnik stupa na snagu 18. 1. 2022.,17.01.2022,18.01.2022,,
20723,23917,Pravilnik o kriterijima za dodjelu sredstava iz Fonda za udružene turističke zajednice,Pravilnik stupa na snagu 18. 1. 2022.,17.01.2022,18.01.2022,,
20724,23918,Odluka o financiranju Hrvatske gospodarske komore,Odluka stupa na snagu 4. 1. 2022.,03.01.2022,04.01.2022,,
20725,23919,Odluka o uvjetima ostvarivanja dobrovoljnog članstva u Hrvatskoj gospodarskoj komori,Odluka stupa na snagu 4. 1. 2022.,03.01.2022,04.01.2022,,
20728,23922,Odluka o obračunu i naplati naknade za razvoj javne odvodnje na području Grada Buzeta,Odluka stupa na snagu 1. 1. 2022.,31.12.2021,01.01.2022,,
20729,23923,"Odluka o naknadi za razvoj društva Vodne usluge d.o.o., Križevci",Odluka stupa na snagu 1. 1. 2022.,31.12.2021,01.01.2022,,
20730,23924,"Uredba o područjima, sjedištima, vrstama i kategorijama policijskih uprava i policijskih postaja","Uredba stupa na snagu 25. 1. 2022.<br />
Prestaje važiti Uredba o područjima, sjedištima, vrstama i kategorijama policijskih uprava i policijskih postaja (Narodne novine, br. 117/11, 50/14, 32/15, 11/17, 66/18 i 24/19). ",24.01.2022,25.01.2022,,
20731,23925,Uredba o naknadi štete po osnovi otuđenja mineralne sirovine,"Uredba stupa na snagu 15. 1. 2022.<br />
Prestaje važiti Uredba o naknadi štete po osnovi otuđenja mineralne sirovine (Narodne novine, br. 55/19).",14.01.2022,15.01.2022,,
20732,23926,"Odluka o prestanku važenja Odluke o sigurnosnoj mjeri privremene zabrane ulaska u Republiku Hrvatsku za osobe koje dolaze iz Južnoafričke Republike, Bocwane, Kraljevine Eswatini, Lesota, Namibije, Zimbabvea i Republike Mozambik","Odluka stupa na snagu 15. 1. 2022.<br />
Prestaje važiti Odluka o sigurnosnoj mjeri privremene zabrane ulaska u Republiku Hrvatsku za osobe koje dolaze iz Južnoafričke Republike, Bocwane, Kraljevine Eswatini, Lesota, Namibije, Zimbabvea i Republike Mozambik (Narodne novine, br. 127/21, 129/21, 138/21 i 145/21).",14.01.2022,15.01.2022,,
20733,23927,Odluka o stavljanju u službenu uporabu katastarskog operata katastra nekretnina za katastarsku općinu Forkuševci,Odluka stupa na snagu  10. 1. 2022.,09.01.2022,,,
20734,23928,Odluka o utvrđivanju Popisa posebno skupih lijekova,"Odluka stupa na snagu 1. 2. 2022.<br/>
Prestaje važiti Odluka o utvrđivanju popisa posebno skupih lijekova (Narodne novine, br. 71/21, 87/21, 93/21 – ispravak, 106/21, 120/21 i 135/21). ",31.01.2022,01.02.2022,,
20736,23930,Uredba o plaćama policijskih službenika,"Uredba stupa na snagu 25. 1. 2022.<br />
Prestaje važiti Uredba o plaćama policijskih službenika (Narodne novine, br. 129/11, 82/12, 25/13, 140/13, 32/15, 40/15, 40/16, 11/17, 129/17, 5/18, 66/18, 109/18 i 24/19).",24.01.2022,25.01.2022,,
20737,23931,Uredba o klasifikaciji radnih mjesta policijskih službenika,"Uredba stupa na snagu 25. 1. 2022.<br />
Prestaje važiti Uredba o klasifikaciji radnih mjesta policijskih službenika (Narodne novine, br. 129/11, 82/12, 140/13, 32/15, 40/15, 115/15, 11/17, 102/17, 129/17, 5/18, 66/18, 109/18 i 24/19).",24.01.2022,25.01.2022,,
20738,23932,Uredba o policijskim zvanjima,"Uredba stupa na snagu 25. 1. 2022.<br />
Prestaje važiti Uredba o uvjetima za stjecanje policijskih zvanja, oznakama policijskih zvanja, funkcionalnim oznakama radnih mjesta, promaknuću i napredovanju kroz policijska zvanja (Narodne novine, br. 129/11 i 15/13).",24.01.2022,25.01.2022,,
20739,23933,Uredba o radnim mjestima policijskih službenika kojima se staž osiguranja računa u povećanom trajanju,"Uredba stupa na snagu 25. 1. 2022.<br />
Prestaje važiti Uredba o radnim mjestima policijskih službenika kojima se staž osiguranja računa u povećanom trajanju (Narodne novine, br. 127/13, 140/13, 129/17, 66/18 i 24/19).",24.01.2022,25.01.2022,,
20740,23934,"Pravilnik o zaštiti i očuvanju Parka prirode ""Telašćica""","Pravilnik stupa na snagu 27. 1. 2022.<br />
Prestaje važiti Pravilnik o unutarnjem redu u Parku prirode ""Telašćica"" (Narodne novine, br. 38/96).",26.01.2022,27.01.2022,,
20741,23935,"Pravilnik o protokolima za ispitivanje različitosti, ujednačenosti i postojanosti sorti u svrhu priznavanja","Pravilnik stupa na snagu 27. 1. 2022.<br/>
Prestaje važiti Prilog 2. Različitost, ujednačenost i postojanost Pravilnika o upisu sorti u sortnu listu (Narodne novine, br. 45/08, 84/08, 77/13, 136/15, 57/17, 70/18, 75/19 i 62/20).
",26.01.2022,27.01.2022,,
20742,23936,"Pravilnik o upisu u upisnike dobavljača, laboratorija i uzorkivača poljoprivrednog reprodukcijskog materijala","Pravilnik stupa na snagu 27. 1. 2022.<br />
Prestaje važiti Pravilnik o upisu u Upisnike dobavljača, laboratorija i uzorkivača poljoprivrednog sjemena i sadnog materijala (Narodne novine, br. 29/08, 21/09, 37/09 i 24/17).",26.01.2022,27.01.2022,,
20745,23939,Pravilnik o imovinskoj kartici obveznika Zakona o sprječavanju sukoba interesa,"Pravilnik stupa na snagu 20. 1. 2022.<br />
Prestaje važiti Odluka o utvrđivanju obrasca Izvješća o imovinskom stanju i obrazac Izvješća o imovinskom stanju dužnosnika (Narodne novine, br. 4/15).",19.01.2022,20.01.2022,,
20746,23940,Odluka o rang-listi sudionika u malom obalnom ribolovu,"Odluka stupa na snagu 25. 1. 2022.<br/>
Prestaje važiti Odluka o rang-listi sudionika u malom obalnom ribolovu (Narodne novine, br, 3/21).",24.01.2022,25.01.2022,,
20748,23942,Pravilnik o obrascima zahtjeva dozvola za robu s dvojnom namjenom,"Pravilnik stupa na snagu 3. 2. 2022.<br />
Prestaje važiti Pravilnik o obrascima zahtjeva dozvola za robu s dvojnom namjenom (Narodne novine, br. 44/14 i 20/17).",02.02.2022,03.02.2022,,
20754,23948,Odluka o porezima Općine Mihovljan,"Odluka stupa na snagu 1. 2. 2022.<br />
Prestaju važiti:<br />
– Odluka o porezima Općine Mihovljan (Službeni glasnik Krapinsko-zagorske županije, br. 26/17 i 1/18) i<br />
– Odluka o prirezu porezu na dohodak Općine Mihovljan (Narodne novine, br. 139/21 i Službeni glasnik Krapinsko-zagorske županije, br. 53/21).
",31.01.2022,01.02.2022,,
20755,23949,"Odluka o dodjeli beskamatnog zajma jedinicama lokalne i područne (regionalne) samouprave koje su pogođene posljedicama razornih potresa na području Grada Zagreba, Zagrebačke županije, Krapinsko-zagorske županije, Sisačko-moslavačke županije i Karlovačke županije za sanaciju šteta od potresa",Odluka stupa na snagu 29. 1. 2022.,28.01.2022,29.01.2022,,
20756,23950,Pravilnik o Registru evidencije ugovora i naplate za poljoprivredno zemljište u vlasništvu Republike Hrvatske,Pravilnik stupa na snagu 5. 2. 2022.,04.02.2022,05.02.2022,,
20757,23951,"Odluka o puštanju u optjecaj kovanog novca kuna i lipa s oznakom godine kovanja ""2022.""",Odluka stupa na snagu 29. 1. 2022.,28.01.2022,29.01.2022,,
20758,23952,"Uredba o ljetnom računanju vremena u 2022., 2023., 2024., 2025. i 2026. godini",Uredba stupa na snagu 8. 2. 2022.,07.02.2022,08.02.2022,,
20759,23953,"Uredba o proglašenju Posebnog rezervata ""Lokve u Majkovima""",Uredba stupa na snagu 8. 2. 2022.,07.02.2022,08.02.2022,,
20760,23954,"Pravilnik o posebnim uvjetima koje moraju ispunjavati zaposleni u turističkim zajednicama	
","Pravilnik stupa na snagu 8. 2. 2022.<br />
Prestaje važiti Pravilnik o posebnim uvjetima koje moraju ispunjavati zaposleni u turističkom uredu turističke zajednice općine, grada, županije i Glavnom uredu Hrvatske turističke zajednice (Narodne novine, br. 23/17 i 72/17).",07.02.2022,08.02.2022,,
20761,23955,Odluka o zajamčenom prinosu obveznih mirovinskih fondova za 2021. godinu,Odluka stupa na snagu 1. 2. 2022.,31.01.2022,01.02.2022,,
20762,23956,Pravilnik o granicama i površini ribolovnih područja i ribolovnih zona za slatkovodni ribolov te o dopuštenosti i ograničenjima ribolova,"Pravilnik stupa na snagu 10. 2. 2022.<br />
Prestaju važiti:<br />
– Naredba o granicama ribolovnih područja i ribolovnih zona za športski i gospodarski ribolov (Narodne novine, br. 82/05)<br />
– Pravilnik o športskom ribolovu u slatkovodnom ribarstvu (Narodne novine, br. 82/05, 1/06, 139/06, 52/10, 4/15, 34/15, 50/16, 91/16 i 3/18)<br />
– odredbe članka 1. točke 7. i članka 24. Pravilnika o gospodarskom ribolovu u slatkovodnom ribarstvu (Narodne novine, br. 82/05, 96/13 i 114/13).

",09.02.2022,10.02.2022,,
20763,23957,Pravilnik o početnoj i periodičnoj izobrazbi vozača,"Pravilnik stupa na snagu 10. 2. 2022.<br />
Prestaje važiti Pravilnik o početnoj i periodičkoj izobrazbi vozača (Narodne novine, br. 50/18).",09.02.2022,10.02.2022,,
20765,23959,Plan prijma u državnu službu Državnog ureda za reviziju za 2022.,Plan prijma stupa na snagu 28. 1. 2022.,27.01.2022,28.01.2022,,
20768,23962,"Naputak o načinu uplaćivanja prihoda proračuna, obveznih doprinosa te prihoda za financiranje drugih javnih potreba u 2022. godini",Naputak stupa na snagu 4. 2. 2022.,03.02.2022,04.02.2022,,
20770,23964,Uredba o financijskoj strukturi omotnice za program izravnih plaćanja u 2021. godini,Uredba stupa na snagu 5. 2. 2022.,04.02.2022,05.02.2022,,
20771,23965,"Odluka o materijalnim i nematerijalnim pravima, drugim naknadama te visini osnovice za obračun plaće državnih službenika i namještenika",Odluka stupa na snagu 10. 2. 2022.,09.02.2022,10.02.2022,,
20772,23966,Pravilnik o poslovima osiguranja u zatvorskom sustavu,"Pravilnik stupa na snagu 12. 2. 2022.<br />
Prestaju važiti:<br />
– Uredba o odorama državnih službenika odjela osiguranja u kaznionicama, zatvorima i odgojnim zavodima te službenim vozilima (Narodne novine, br. 88/20)<br />
– Pravilnik o načinu obavljanja poslova odjela osiguranja u kaznionicama i zatvorima (Narodne novine, br. 48/09) i<br />
– Pravilnik o načinu primjene sredstava prisile (Narodne novine, br. 48/09 i 66/10).
",11.02.2022,12.02.2022,,
20773,23967,Pravilnik o službenoj iskaznici i znački ovlaštene službene osobe upravne organizacije za zatvorski sustav ministarstva nadležnog za poslove pravosuđa,"Pravilnik stupa na snagu 12. 2. 2022.<br />
Prestaje važiti Pravilnik o službenoj iskaznici i znački ovlaštene službene osobe Uprave za zatvorski sustav Ministarstva pravosuđa (Narodne novine, br. 61/02  i 141/09).",11.02.2022,12.02.2022,,
20777,23971,Odluka o usklađenju sredstava jamstvenog pologa za 2022. godinu,Odluka stupa na snagu 5. 2. 2022.,04.02.2022,05.02.2022,,
20782,23976,Zakon o djelatnosti psihoterapije,"Zakon stupa na snagu 17. 2. 2022.<br />
Prestaje važiti Zakon o djelatnosti psihoterapije (Narodne novine, br. 64/18).",16.02.2022,17.02.2022,,
20783,23977,Zakon o edukacijsko-rehabilitacijskoj djelatnosti,"Zakon stupa na snagu 17. 2. 2022.<br />
Prestaje važiti Zakon o edukacijsko-rehabilitacijskoj djelatnosti (Narodne novine, br. 124/11 i 16/19).",16.02.2022,17.02.2022,,
20784,23978,Plan prijma u državnu službu u Državno izborno povjerenstvo Republike Hrvatske za 2022. godinu,Plan stupa na snagu 7. 2. 2022.,06.02.2022,07.02.2022,,
20785,23979,Odluka o naknadi za razvoj društva Vinkovački vodovod i kanalizacija d.o.o. za područje Grada Otoka (naselja: Otok i Komletinci),Odluka stupa na snagu 24. 1. 2022.,23.01.2022,24.01.2022,,
20786,23980,Odluka o naknadi za razvoj društva Vinkovački vodovod i kanalizacija d.o.o. za područje Općine Cerna (naselja: Cerna I Šiškovci),Odluka stupa na snagu 24. 1. 2022.,23.01.2022,24.01.2022,,
20787,23981,Odluka o naknadi za razvoj društva Vinkovački vodovod i kanalizacija d.o.o. za područje Općine Ivankovo,Odluka stupa na snagu 24. 1. 2022.,23.01.2022,24.01.2022,,
20788,23982,Zakon o zaštiti potrošača,"Zakon stupa na snagu 28. 5. 2022.<br />
Prestaje važiti Zakon o zaštiti potrošača (Narodne novine, br. 41/14, 110/15 i 14/19).",27.05.2022,28.05.2022,,
20790,23984,"Odluka o određivanju pravne osobe u državnom vlasništvu ovlaštene za obavljanje poslova tiskanja, pakiranja, distribucije i povrata ispita državne mature i probnih ispita državne mature",Odluka stupa na snagu 10. 2. 2022.,09.02.2022,10.02.2022,,
20791,23985,Odluka o osnivanju Povjerenstva za procjenu i utvrđivanje prijedloga projekata od strateškog značaja za Hrvate izvan Republike Hrvatske,Odluka stupa na snagu 10. 2. 2022.,09.02.2022,10.02.2022,,
20792,23986,Pravilnik o posebnim osobnim iskaznicama,"Pravilnik stupa na snagu 24. 2. 2022.<br />
Prestaje važiti Pravilnik o posebnim osobnim iskaznicama (Narodne novine, br. 130/17).",23.02.2022,24.02.2022,,
20793,23987,Pravilnik o boravku državljana trećih zemalja u Republici Hrvatskoj,"Pravilnik stupa na snagu 24. 2. 2022.<br />
Prestaju važiti:<br />
– Pravilnik o statusu i radu državljana trećih zemalja u Republici Hrvatskoj (Narodne novine, br. 52/12, 81/13, 38/15, 100/17, 61/18, 116/18 i 146/20)<br />
– Pravilnik o boravku i radu visokokvalificiranih državljana trećih država u Republici Hrvatskoj (Narodne novine, br. 120/12, 81/13, 38/15 i 146/20)<br />
– Pravilnik o pograničnoj propusnici i dozvoli za jednokratni prijelaz zajedničke državne granice (Narodne novine, br. 81/13, 129/13 i 146/20)<br />
– Rješenje o utvrđivanju cijene obrazaca iz članka 64. stavka 2. Pravilnika o statusu i radu stranaca u Republici Hrvatskoj (Narodne novine, br. 130/12)<br />
– Rješenje o utvrđivanju cijena obrazaca isprava za strance (Narodne novine, br. 94/13 i 94/16).
",23.02.2022,24.02.2022,,
20794,23988,Pravilnik o načinu postupanja policijskih službenika,"Pravilnik stupa na snagu 24. 2. 2022.<br />
Prestaje važiti Pravilnik o načinu postupanja policijskih službenika (Narodne novine, br. 89/10 i 76/15).",23.02.2022,24.02.2022,,
20795,23989,Metodologija za određivanje iznosa tarifnih stavki za zajamčenu opskrbu električnom energijom,"Metodologija stupa na snagu 1. 3. 2022.<br />
Prestaje važiti Metodologija za određivanje iznosa tarifnih stavki za zajamčenu opskrbu električnom energijom (Narodne novine, br. 20/19).",28.02.2022,01.03.2022,,
20796,23990,Odluka o porezima Općine Plitvička Jezera,"Odluka stupa na snagu 5. 2. 2022.<br />
Prestaje važiti Odluka o porezima Općine Plitvička Jezera (Narodne novine, br. 5/18 i 112/21).",04.02.2022,05.02.2022,,
20797,23991,Zakon o postupku notifikacije u području tehničkih propisa i propisa o uslugama informacijskog društva (TRIS),"Zakon stupa na snagu 26. 2. 2022.<br />
Prestaje važiti Uredba o postupku službenog obavješćivanja o tehničkim propisima i propisima o uslugama informacijskog društva (Narodne novine, br. 105/15).",25.02.2022,26.02.2022,,
20798,23992,"Odluka o proglašenju mjeseca ožujka ""Mjesecom svjesnosti o raku debelog crijeva u Republici Hrvatskoj""",Odluka stupa na snagu 11. 2. 2022.,10.02.2022,11.02.2022,,
20799,23993,"Odluka o zatvaranju Generalnog konzulata Republike Hrvatske u St. Paulu, Savezna Država Minnesota, Sjedinjene Američke Države",Odluka stupa na snagu 10. 2. 2022.,09.02.2022,10.02.2022,,
20800,23994,"Odluka o osnivanju Konzulata Republike Hrvatske u Sjedinjenim Američkim Državama, sa sjedištem u Minneapolisu/St. Paulu",Odluka stupa na snagu 10. 2. 2022.,09.02.2022,10.02.2022,,
20801,23995,Pravilnik o gospodarskom ribolovu u slatkovodnom ribarstvu,"Pravilnik stupa na snagu 26. 2. 2022.<br />
Prestaju važiti:<br />
– Pravilnik o gospodarskom ribolovu u slatkovodnom ribarstvu (Narodne novine, br. 82/05, 96/13 i 114/13) i<br />
– Naredba o broju povlastica, količini i vrsti ulova i visini iznosa naknade za obavljanje gospodarskog ribolova (Narodne novine, br. 91/03, 1/06, 50/10 i 70/13).
",25.02.2022,26.02.2022,,
20802,23996,Odluka o stavljanju u službenu uporabu katastarskog operata katastra nekretnina za katastarsku općinu Klek,Odluka stupa na snagu 7. 2. 2022.,06.02.2022,07.02.2022,,
20803,23997,Odluka o iznosu tarifnih stavki za zajamčenu opskrbu plinom za krajnje kupce koji nisu kućanstvo za ožujak 2022.,Odluka stupa na snagu 1. 3. 2022.,28.02.2022,01.03.2022,,
20804,23998,Odluka o naknadi za razvoj trgovačkog društva Vodoopskrba i odvodnja Cres Lošinj d.o.o.,Odluka stupa na snagu 1. 2. 2022.,31.01.2022,01.02.2022,,
20805,23999,Pravilnik o prestanku važenja Pravilnika o rokovima predaje financijskih izvještaja i računovodstvene dokumentacije u posebnim okolnostima,"Pravilnik stupa na snagu 3. 3. 2022.<br />
Prestaje važiti Pravilnik o rokovima predaje financijskih izvještaja i računovodstvene dokumentacije u posebnim okolnostima (Narodne novine, br. 43/20).",02.03.2022,03.03.2022,,
20806,24000,"Pravilnik o visini nagrade za rad odvjetnika prilikom obrana po službenoj dužnosti, obrana na teret proračunskih sredstava i odvjetnika kao opunomoćenika djeteta žrtve kaznenog djela","Pravilnik stupa na snagu 3. 3. 2022.<br />
Prestaje važiti Pravilnik o visini nagrade odvjetniku određenom za branitelja po službenoj dužnosti (Narodne novine, br. 101/12).
",02.03.2022,03.03.2022,,
20808,24002,Plan prijma u državnu službu u Ustavni sud Republike Hrvatske za 2022. godinu,Plan stupa na snagu 17. 2. 2022.,16.02.2022,17.02.2022,,
20809,24003,Pravilnik o kriterijima određivanja i označavanja repriznih emisija,"Pravilnik stupa na snagu 25. 3. 2022.<br />
Prestaje važiti odredba članka 22. Pravilnika o zaštiti maloljetnika u elektroničkim medijima (Narodne novine, br. 28/15).",24.03.2022,25.03.2022,,
20810,24004,Pravilnik o detaljnim mjerilima i definicijama za određivanje audiovizualnih ili radijskih emisija koje se smatraju vlastitom proizvodnjom,"Pravilnik stupa na snagu 25. 3. 2022.<br />
Prestaje važiti Pravilnik o detaljnim mjerilima za određivanje audiovizualnih i/ili radijskih programa koji se smatraju vlastitom proizvodnjom (Narodne novine, br. 132/14).",24.03.2022,25.03.2022,,
20812,24006,Uredba o unutarnjem ustrojstvu Središnjeg državnog ureda za obnovu i stambeno zbrinjavanje,"Uredba stupa na snagu 5. 3. 2022.<br />
Prestaje važiti Uredba o unutarnjem ustrojstvu Središnjeg državnog ureda za obnovu i stambeno zbrinjavanje (Narodne novine, br. 97/20).",04.03.2022,05.03.2022,,
20813,24007,Uredba o kriterijima za utvrđivanje korisnika i načinu raspodjele dijela prihoda od igara na sreću za 2022. godinu,Uredba stupa na snagu 26. 2. 2022.,25.02.2022,26.02.2022,,
20814,24008,"Odluka o materijalnim i nematerijalnim pravima, drugim naknadama te visini osnovice za obračun plaće službenika i namještenika u javnim službama","Odluka stupa na snagu 1. 3. 2022. i važi do sklapanja novog kolektivnog ugovora kojim se utvrđuju prava i obveze iz rada i po osnovi rada službenika i namještenika, na koje se primjenjuje Zakon o plaćama u javnim službama.",28.02.2022,01.03.2022,,
20815,24009,Odluka o osnovici za izračun iznosa zajamčene minimalne naknade,"Odluka stupa na snagu 26. 2. 2022.<br />
Prestaje važiti Odluka o osnovici za izračun iznosa zajamčene minimalne naknade (Narodne novine, br. 114/14).

",25.02.2022,26.02.2022,,
20816,24010,Odluka o osnovici za izračun iznosa drugih naknada u sustavu socijalne skrbi,"Odluka stupa na snagu 26. 2. 2022.<br />
Prestaje važiti Odluka o osnovici za izračun iznosa drugih prava iz sustava socijalne skrbi (Narodne novine, br. 114/14).",25.02.2022,26.02.2022,,
20818,24012,Odluka o donošenju Programa razvoja brdsko-planinskih područja za razdoblje 2022. – 2025.,Odluka stupa na snagu 24. 2. 2022.,23.02.2022,24.02.2022,,
20819,24013,Odluka o donošenju Programa održivog društvenog i gospodarskog razvoja potpomognutih područja za razdoblje 2022. – 2025.,Odluka stupa na snagu 24. 2. 2022.,23.02.2022,24.02.2022,,
20820,24014,Odluka o davanju suglasnosti na Odluku Županijske skupštine Dubrovačko-neretvanske županije o izmjenama i dopunama Odluke o osnivanju Lučke uprave Dubrovačko-neretvanske županije za luke županijskog i lokalnog značaja,Odluka stupa na snagu 24. 2. 2022.,23.02.2022,24.02.2022,,
20821,24015,Pravilnik o ribolovnim mogućnostima u gospodarskom ribolovu na moru okružujućom mrežom plivaricom – srdelarom,"Pravilnik stupa na snagu 26. 2. 2022.<br />
Prestaje važiti Pravilnik o ribolovnim mogućnostima u gospodarskom ribolovu na moru okružujućom mrežom plivaricom – srdelarom (Narodne novine, br. 18/19, 101/19, 115/19, 16/20, 28/20, 84/20, 141/20, 65/21 i 126/21).",25.02.2022,26.02.2022,,
20826,24020,Pravilnik o vođenju evidencije snimanja,Pravilnik stupa na snagu 5. 3. 2022.,04.03.2022,05.03.2022,,
